frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len,tcp.flags
"1181","237.720139000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1182","237.765578000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1183","239.235082000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1184","239.236004000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1185","239.281131000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1186","240.844326000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1187","240.845280000","192.168.2.15","192.168.1.3","6","315","0x0018"
"1188","240.845871000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1189","240.846412000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1190","240.846952000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1191","240.847017000","192.168.1.3","192.168.2.15","6","259","0x0018"
"1192","240.847393000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1193","240.847814000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1194","240.848316000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1195","240.848852000","192.168.2.15","192.168.1.3","6","331","0x0018"
"1196","240.849371000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1197","240.849972000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1198","240.850443000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1199","240.850502000","192.168.1.3","192.168.2.15","6","307","0x0018"
"1200","240.850910000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1201","240.851227000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1202","240.851683000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1203","240.852174000","192.168.2.15","192.168.1.3","6","331","0x0018"
"1204","240.852671000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1205","240.853164000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1206","240.853595000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1207","240.854112000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1208","240.854561000","192.168.1.3","192.168.2.15","6","406","0x0018"
"1209","240.854705000","192.168.1.3","192.168.2.15","6","1795","0x0018"
"1210","240.854918000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1211","240.855963000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1212","240.875558000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1213","240.876446000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1214","240.906978000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1215","240.907900000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1216","240.953050000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1217","240.953983000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1218","240.954818000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1219","240.999952000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1220","241.000701000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1221","241.002437000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1222","241.046782000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1223","241.063112000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1224","241.063987000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1225","241.109333000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1226","241.125605000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1227","241.126527000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1228","241.171875000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1229","241.204176000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1230","241.205050000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1231","241.249910000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1232","241.297703000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1233","241.298617000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1234","241.343688000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1235","241.391340000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1236","241.392256000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1237","241.437417000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1238","242.407075000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1239","242.407956000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1240","242.453029000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1241","243.516592000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1242","243.517497000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1243","243.562408000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1244","244.719493000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1245","244.720371000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1246","244.765541000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1247","246.031820000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1248","246.032742000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1249","246.078024000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1250","247.438020000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1251","247.438815000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1252","247.484307000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1253","248.953774000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1254","248.954677000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1255","248.999882000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1256","250.563648000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1257","250.564567000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1258","250.609437000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1259","252.266481000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1260","252.267340000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1261","252.312416000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1262","254.078868000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1263","254.079789000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1264","254.124989000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1265","255.985181000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1266","255.986054000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1267","256.031137000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1268","258.000705000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1269","258.001593000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1270","258.046767000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1271","260.109991000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1272","260.111038000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1273","260.156280000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1274","262.313262000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1275","262.314170000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1276","262.359313000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1277","264.625585000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1278","264.626465000","192.168.2.15","192.168.1.3","6","347","0x0018"
"1279","264.627083000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1280","264.627590000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1281","264.628044000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1282","264.628547000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1283","264.634728000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1284","264.634810000","192.168.1.3","192.168.2.15","6","275","0x0018"
"1285","264.635368000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1286","264.635801000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1287","264.641237000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1288","264.642013000","192.168.2.15","192.168.1.3","6","331","0x0018"
"1289","264.643716000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1290","264.644296000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1291","264.644775000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1292","264.644892000","192.168.1.3","192.168.2.15","6","227","0x0018"
"1293","264.645227000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1294","264.645629000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1295","264.646347000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1296","264.646859000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1297","264.672714000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1298","264.673621000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1299","264.703806000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1300","264.704729000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1301","264.749997000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1302","264.750902000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1303","264.751679000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1304","264.752232000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1305","264.752295000","192.168.1.3","192.168.2.15","6","355","0x0018"
"1306","264.752651000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1307","264.753227000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1308","264.796772000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1309","264.797518000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1310","264.798489000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1311","264.843693000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1312","264.860020000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1313","264.860939000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1314","264.906142000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1315","264.922371000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1316","264.923374000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1317","264.968642000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1318","265.000640000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1319","265.001600000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1320","265.046752000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1321","265.094307000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1322","265.095513000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1323","265.140534000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1324","265.188203000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1325","265.189112000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1326","265.234298000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1327","266.204288000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1328","266.205291000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1329","266.249923000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1330","267.313087000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1331","267.314008000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1332","267.359309000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1333","268.516475000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1334","268.517350000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1335","268.562439000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1336","269.829004000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1337","269.830697000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1338","269.874906000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1339","271.235284000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1340","271.236194000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1341","271.281144000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1342","272.750787000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1343","272.751727000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1344","272.796847000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1345","274.359892000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1346","274.360823000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1347","274.406200000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1348","276.063150000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1349","276.063983000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1350","276.109332000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1351","277.875689000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1352","277.876613000","192.168.2.15","192.168.1.3","6","363","0x0018"
"1353","277.877308000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1354","277.877831000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1355","277.878330000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1356","277.878471000","192.168.1.3","192.168.2.15","6","259","0x0018"
"1357","277.878800000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1358","277.879785000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1359","277.880612000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1360","277.881427000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1361","277.907102000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1362","277.908015000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1363","277.938098000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1364","277.938971000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1365","277.984304000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1366","277.985707000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1367","277.986727000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1368","277.987458000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1369","277.987606000","192.168.1.3","192.168.2.15","6","291","0x0018"
"1370","277.988036000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1371","277.988560000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1372","278.031161000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1373","278.031927000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1374","278.032755000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1375","278.078141000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1376","278.094302000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1377","278.095357000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1378","278.140603000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1379","278.156860000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1380","278.158111000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1381","278.203062000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1382","278.235764000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1383","278.236667000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1384","278.281154000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1385","278.328867000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1386","278.329801000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1387","278.374952000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1388","278.422691000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1389","278.423642000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1390","278.468672000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1391","279.437991000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1392","279.438828000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1393","279.484327000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1394","280.547428000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1395","280.548366000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1396","280.593669000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1397","281.750613000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1398","281.751491000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1399","281.796790000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1400","283.063250000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1401","283.064156000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1402","283.109364000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1403","284.469613000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1404","284.470451000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1405","284.515544000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1406","285.984857000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1407","285.985685000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1408","286.031159000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1409","287.594556000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1410","287.595405000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1411","287.640599000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1412","289.297896000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1413","289.298751000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1414","289.343671000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1415","291.109975000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1416","291.110870000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1417","291.156233000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1418","293.016358000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1419","293.017245000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1420","293.062532000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1421","295.031866000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1422","295.032800000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1423","295.078054000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1424","297.141219000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1425","297.142107000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1426","297.187421000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1427","299.344463000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1428","299.345391000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1429","299.390552000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1430","301.656796000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1431","301.657700000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1432","301.703042000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1433","304.063022000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1434","304.063974000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1435","304.109312000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1436","306.579327000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1437","306.580208000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1438","306.624916000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1439","309.188389000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1440","309.189254000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1441","309.234311000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1442","311.891508000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1443","311.892428000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1444","311.937413000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1445","314.704000000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1446","314.704956000","192.168.2.15","192.168.1.3","6","347","0x0018"
"1447","314.705741000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1448","314.706235000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1449","314.706894000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1450","314.706979000","192.168.1.3","192.168.2.15","6","259","0x0018"
"1451","314.707421000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1452","314.707793000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1453","314.709154000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1454","314.709690000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1455","314.735006000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1456","314.736119000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1457","314.737013000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1458","314.737090000","192.168.1.3","192.168.2.15","6","259","0x0018"
"1459","314.737584000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1460","314.738093000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1461","314.738763000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1462","314.738841000","192.168.1.3","192.168.2.15","6","227","0x0018"
"1463","314.739397000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1464","314.923354000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1465","314.924309000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1466","314.925104000","192.168.2.15","192.168.1.3","6","331","0x0018"
"1467","314.925927000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1468","314.926564000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1469","314.927038000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1470","314.927141000","192.168.1.3","192.168.2.15","6","227","0x0018"
"1471","314.927478000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1472","314.927920000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1473","314.928383000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1474","314.929368000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1475","314.953747000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1476","314.954479000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1477","314.985121000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1478","314.985979000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1479","315.031160000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1480","315.031842000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1481","315.032715000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1482","315.078034000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1483","315.078982000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1484","315.079796000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1485","315.125004000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1486","315.141143000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1487","315.141980000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1488","315.187404000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1489","315.204025000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1490","315.204950000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1491","315.249999000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1492","315.282122000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1493","315.282983000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1494","315.328024000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1495","315.375590000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1496","315.376546000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1497","315.421849000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1498","315.469421000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1499","315.470252000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1500","315.515512000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1501","316.484968000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1502","316.485890000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1503","316.531180000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1504","317.594307000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1505","317.595196000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1506","317.640529000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1507","318.797650000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1508","318.798477000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1509","318.843700000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1510","320.110142000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1511","320.111027000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1512","320.156176000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1513","321.516132000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1514","321.517069000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1515","321.562465000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1516","323.031861000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1517","323.032778000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1518","323.078029000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1519","324.641308000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1520","324.642100000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1521","324.687392000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1522","326.344520000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1523","326.345501000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1524","326.390564000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1525","328.157018000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1526","328.158095000","192.168.2.15","192.168.1.3","6","315","0x0018"
"1527","328.159009000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1528","328.159759000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1529","328.160251000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1530","328.160966000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1531","328.164940000","192.168.1.3","192.168.2.15","6","405","0x0018"
"1532","328.165136000","192.168.1.3","192.168.2.15","6","227","0x0018"
"1533","328.165654000","192.168.2.15","192.168.1.3","6","60","0x0010"
"1534","328.166109000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1535","328.172461000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1536","328.173324000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1537","328.204275000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1538","328.205342000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1539","328.249917000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1540","328.250714000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1541","328.251655000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1542","328.296883000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1543","328.297999000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1544","328.298840000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1545","328.343633000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1546","328.359951000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1547","328.361483000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1548","328.406199000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1549","328.422654000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1550","328.423586000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1551","328.468690000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1552","328.500678000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1553","328.501635000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1554","328.546780000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1555","328.594290000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1556","328.595163000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1557","328.640531000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1558","328.688150000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1559","328.689030000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1560","328.734337000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1561","329.703842000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1562","329.704774000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1563","329.749937000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1564","330.813223000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1565","330.814105000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1566","330.859335000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1567","332.016251000","192.168.1.3","192.168.2.15","6","383","0x0018"
